/* 1호선 */
877,1755,판암
877,1592,신흥
877,1433,대동
877,1269,대전역
877,1111,중앙로
877,951,중구청
877,792,서대전네거리
877,633,오룡
877,480,용문
877,333,탄방
877,194,시청
252,194,정부청사
252,333,갈마
252,480,월평
252,633,갑천
252,792,유성온천
252,951,구암
252,1111,현충원
252,1269,월드컵경기장
252,1433,노은
252,1592,지족
252,1755,반석
